IRI0,Rainfall,Temperature min,Temperature max,Truck CV,Target IRI
5.48,2208.5,6850,5291,322,10.3
5.592,2208.5,6850,5291,322,10
6.44,2208.5,6850,5291,322,8.8
6.12,2208.5,6850,5291,322,9.6
6.92,2208.5,6850,5291,322,10.5
4.264,2208.5,6316,10116,322,6.3
4.104,2208.5,6316,10116,322,5.9
4.632,2208.5,6316,10116,322,6.1
4.872,2208.5,6316,10116,322,5.9
4.52,2208.5,6316,10116,322,6.1
4.552,2208.5,6316,10116,322,5.3
4.376,2208.5,6316,10116,322,5.8
4.024,2208.5,6316,10116,322,7.7
4.216,2208.5,6316,10116,322,7.7
5.096,2208.5,6316,10116,322,7.6
4.984,2208.5,6316,10116,322,6.8
5.64,2208.5,6316,10116,322,8.8
4.888,2208.5,6316,10116,322,8
5.4,3669.5,6316,10116,322,5.9
5.592,3669.5,6316,10116,322,6.3
4.552,3669.5,6316,10116,322,7
4.408,3669.5,6316,10116,322,9.7
4.584,3669.5,6316,10116,322,7.7
5.944,3669.5,6316,10116,322,8.6
6.28,3669.5,6316,10116,322,9.4
5.016,3669.5,6316,10116,322,7.7
4.632,3669.5,6316,10116,322,7.6
4.632,3669.5,6316,10116,322,5.9
4.904,3669.5,6316,10116,322,6
4.168,3669.5,6316,10116,322,6.7
5.032,3669.5,6316,10116,322,7.2
4.408,5044.8,6316,10116,322,8.2
4.968,5044.8,6316,10116,322,7.6
5.16,5044.8,6316,10116,322,12.2
5.832,5044.8,6316,10116,322,13
5.32,5044.8,6316,10116,322,15.5
6.12,5044.8,6316,10116,322,15
5.816,5044.8,6316,10116,322,13.8
9.56,5044.8,6316,10116,322,15
8.952,5044.8,6316,10116,322,19.4
8.056,5044.8,6316,10116,322,16.8
9.368,5044.8,6316,10116,322,13.9
11.592,5044.8,6316,10116,494,15
10.808,5044.8,6316,10116,494,14.5
9.944,5044.8,6316,10116,494,16.3
10.648,5044.8,6316,10116,494,17.3
10.04,5044.8,6316,10116,494,15.8
9.528,5044.8,6316,10116,494,15.9
11.112,5044.8,6316,10116,494,12.9
9.592,5044.8,6316,10116,494,14.8
10.232,5044.8,6316,10116,494,17.3
10.072,5044.8,6316,10116,494,14.7
11.112,5044.8,6316,10116,494,15.3
10.232,5044.8,6316,10116,494,14.6
11.368,5044.8,6316,10116,494,13.9
10.472,8094.1,6316,10116,494,13.7
10.104,8094.1,6316,10116,494,14.2
9.944,8094.1,6316,10116,494,12.3
9.8,8094.1,6316,10116,494,13.7
9.736,8094.1,7948,5443,494,12.6
8.776,8094.1,7948,5443,494,11.5
8.232,8094.1,7948,5443,494,11.5
7.096,8094.1,7948,5443,494,11.3
6.984,8094.1,7948,5443,494,12.1
7.864,8094.1,7948,5443,494,14.7
6.232,8094.1,7948,5443,494,13
6.824,8094.1,7948,5443,494,13.4
7.528,8094.1,7948,5443,494,11.2
7.816,8094.1,7948,5443,494,10.1
8.296,8094.1,7948,5443,494,12.1
7.512,8094.1,7948,5443,494,8.9
6.968,8094.1,7948,5443,494,10.5
4.84,3045.4,8174,5476,140,7.6
5.432,3045.4,8174,5476,140,8.5
5.512,3045.4,8174,5476,140,8.9
5.624,3045.4,8174,5476,140,9
6.184,3045.4,8174,5476,140,12
5.352,3045.4,8174,5476,367,8.2
5.112,3045.4,8174,5476,367,8
5.496,3045.4,8174,5476,367,9.1
5.656,3045.4,8174,5476,367,9.9
5.848,3045.4,8174,5476,367,9.2
7.064,3077.7,7037,10772,535,9.3
5.832,3077.7,7037,10772,535,11.3
8.52,3077.7,7037,10772,535,11.2
7.576,3077.7,7037,10772,535,12.5
7.112,3077.7,7037,10772,535,13.5
7.976,3077.7,7037,10772,535,11.9
6.376,3077.7,7037,10772,535,12.1
7.336,3077.7,7037,10772,535,10.9
6.088,3077.7,7037,10772,535,10.9
6.456,3077.7,7037,10772,535,10.8
6.856,4290.4,6965,10917,640,10.6
7.32,4290.4,6965,10917,640,9.4
6.728,4290.4,6965,10917,640,9.2
6.584,4290.4,6965,10917,640,8.5
6.536,4290.4,6965,10917,640,9
6.328,4290.4,6965,10917,640,7.5
7.064,4290.4,6965,10917,640,8.5
6.312,4290.4,6965,10917,640,7.4
6.28,4290.4,6965,10917,640,9.6
7.08,4290.4,6965,10917,640,8.4
6.296,4290.4,6965,10917,640,7.7
5.832,4290.4,6965,10917,640,7.7
6.136,4290.4,6965,10917,640,8.1
6.408,4290.4,6965,10917,640,7.2
5.176,4290.4,6965,10917,640,6.8
5.64,4290.4,6965,10917,640,7.9
6.344,4290.4,6965,10917,640,9.3
6.136,4290.4,6965,10917,640,7.9
5.656,4290.4,6965,10917,640,8.1
6.84,4290.4,6965,10917,640,9.8
6.264,4290.4,6965,10917,640,9.9
7.192,4290.4,6965,10917,640,8.9
6.296,4290.4,6965,10917,640,8.5
6.856,4290.4,6965,10917,640,9.4
6.984,4290.4,6965,10917,640,10.8
7.944,4290.4,6965,10917,640,11.6
8.056,3388.1,6965,10917,640,10.9
7.912,3388.1,6965,10917,640,10.3
7.448,3388.1,6965,10917,640,10.8
8.296,3388.1,6965,10917,640,11.3
7.864,3388.1,6965,10917,640,12
8.232,3388.1,6965,10917,640,10.5
8.6,3388.1,6965,10917,640,11.6
7.8,3388.1,6965,10917,640,10.7
8.552,3388.1,6965,10917,640,11.6
8.344,3388.1,6965,10917,640,11.3
7.944,3388.1,6965,10917,640,11.7
4.616,3388.1,6965,10917,640,6
5.336,3388.1,6965,10917,640,6.7
5.08,3388.1,6965,10917,640,6.8
5.224,3388.1,6965,10917,640,6.1
6.04,3388.1,6965,10917,640,6.8
5.56,3388.1,6965,10917,640,7.9
6.6,3388.1,6965,10917,640,8.4
6.808,3388.1,6965,10917,640,8.5
5.112,3388.1,6965,10917,640,7.8
4.968,3388.1,6965,10917,640,6.6
5.544,3388.1,6965,10917,640,7
5.352,3388.1,6965,10917,640,8.4
5.352,3388.1,6965,10917,640,7.5
5.608,3388.1,6965,10917,640,6.9
6.44,3388.1,6965,10917,640,10.3
5.576,3388.1,6965,10917,640,9.7
6.008,3388.1,6965,10917,640,7.1
6.008,3388.1,6965,10917,640,9.8
5.512,3388.1,6965,10917,640,8.4
5.304,3388.1,6965,10917,640,8
5.432,3388.1,6965,10917,640,8
5.736,3388.1,6965,10917,640,7.2
5.8,3388.1,6965,10917,640,7.6
5.976,3388.1,6965,10917,640,7.9
5.576,3388.1,6965,10917,640,8.8
5.42,3388.1,6965,10917,640,7.3
6.17,3388.1,6965,10917,640,7.4
5.35,3388.1,6965,10917,640,7.4
5.96,3388.1,6965,10917,640,7.1
6.98,1759.1,6965,10917,640,8.7
5.42,1759.1,6965,10917,640,9.7
6.49,1759.1,6965,10917,640,9.5
5.98,1759.1,6965,10917,640,9.2
6.44,1759.1,6965,10917,640,8.8
6.87,1759.1,6965,10917,640,8.7
5.9,1759.1,6965,10917,640,9
5.32,1759.1,6965,10917,640,9.8
5.72,1759.1,6965,10917,640,9.6
5.56,1759.1,6965,10917,640,10
5.75,1759.1,6965,10917,640,8.1
5.8,1759.1,6965,10917,640,7.3
5.34,1759.1,6965,10917,640,7.2
4.94,1759.1,6965,10917,640,8.4
4.7,1759.1,6965,10917,640,8.9
4.79,1759.1,6965,10917,640,7.3
4.84,1759.1,6965,10917,640,7
5.27,1759.1,6965,10917,640,6
4.79,1759.1,6965,10917,640,6.5
5.19,1759.1,8936,0,348,7.1
5.11,3221,8936,0,348,8.7
6.58,3221,8936,0,348,7.7
5.18,3221,8936,0,348,6.8
6.55,3221,8936,0,348,7.7
5.77,3221,8936,0,348,6.8
7.26,3221,8936,0,348,7.8
6.54,3221,8936,0,348,9.9
8.52,3221,8936,0,348,10.7
8.23,3221,8936,0,348,10.9
6.07,3221,8936,0,348,8.8
10.18,3221,8936,0,348,12.5
8.86,3221,8936,0,348,11.1
7.27,3221,8936,0,170,10.8
8.74,3221,8936,0,170,11.3
9.29,3221,8936,0,170,10.4
9.64,3221,8936,0,170,11.2
3.6,1776.5,3678,5516,716,3.9
3.8,1776.5,3678,5516,954,6.9
3.7,1776.5,3678,5516,954,4.4
4.1,1776.5,3678,5516,954,4.5
5,2079.9,3512,5672,954,5.5
4.1,2079.9,3512,5672,954,4.5
4,1833.1,3512,5672,327,4.3
4.1,1833.1,3512,5672,1209,4.7
4.9,1833.1,3512,5672,1209,6.4
6,2031.3,3512,5672,1209,6.1
3.8,2031.3,3512,5672,1209,4
3.8,2031.3,3521,5463,1209,5
1,2031.3,3521,5463,1209,3.6
2.7,2031.3,3521,5463,1113,2.8
2.5,2031.3,3521,5463,1113,2.9
2.2,2031.3,3521,5463,1113,2.8
2.6,2031.3,3521,5463,1113,3
2.4,2031.3,3521,5463,1113,2.8
2,2031.3,3521,5463,538,2.5
2.8,866.3,3521,5463,538,3.1
5,866.3,3521,5463,538,5.6
4,866.3,3521,5463,481,4.1
3.4,866.3,3521,5463,481,3.5
3.2,866.3,3485,5487,481,3.6
3.3,866.3,3485,5487,481,3.7
3.6,866.3,3485,5487,481,3.7
3.2,866.3,3485,5487,481,3.6
3,866.3,3485,5487,481,3.1
2.6,866.3,3485,5487,481,2.8
3.1,866.3,3485,5487,481,3.2
2.2,866.3,3485,5487,481,2.9
2.6,1076.3,3485,5487,481,2.9
2.8,1076.3,3485,5487,481,3.6
3.3,1076.3,3485,5487,481,4.2
4,1076.3,3485,5487,481,4.3
2.7,1076.3,3485,5487,481,3
2.5,1076.3,3485,5487,481,3.1
3.3,1076.3,3485,5487,681,3.6
2.3,1076.3,3485,5487,681,2.5
2.7,1076.3,3485,5487,681,3.1
2.6,1076.3,3485,5487,681,2.7
2.6,1076.3,3485,5487,681,2.9
8.2,1429.3,3485,5487,681,9.1
5.9,1429.3,3485,5487,681,6.9
5.8,1429.3,3485,5487,681,6.7
5.2,1429.3,3485,5487,681,6.5
5.1,1429.3,3485,5487,681,6.3
4.8,1429.3,3485,5487,681,6.3
4.9,1429.3,3485,5487,681,5.8
3.5,1655.5,3645,5556,550,3.8
4.7,1655.5,3645,5556,550,7.9
5.6,1655.5,3645,5556,865,7
7.3,1655.5,3645,5556,865,8.2
7.7,1579.5,3645,5556,865,9.7
7.1,1579.5,3645,5556,865,8.4
6.4,1579.5,3645,5556,865,7
7.2,1579.5,3645,5556,990,9.9
6.3,1579.5,3645,5556,990,7.4
7.9,1579.5,3645,5556,990,9.9
6.3,1579.5,3645,5556,990,8.1
6.9,1579.5,3645,5556,990,8.8
6.8,1579.5,3645,5556,990,7.9
5.9,1579.5,3645,5556,990,6.3
4.8,1579.5,3645,5556,990,5.7
6.2,1579.5,3645,5556,990,6.3
6,1461.6,3171,5276,1810,6.4
4.2,1461.6,3171,5276,1810,5.3
7.5,1461.6,3171,5276,1810,7.8
7.1,1461.6,3171,5276,1810,7.8
4.8,1461.6,3171,5276,1810,6.4
7.4,1461.6,3171,5276,1810,7.8
6.4,1928.4,3171,5276,1810,10.4
7.6,1928.4,3171,5276,1810,10.8
3.4,1462,2645,6122,1759,4.5
4.8,1462,2645,6122,1759,6
2.9,1462,2645,6122,1759,3.3
2.3,1462,2645,6122,1759,2.5
2.9,1462,2645,6122,1759,3.4
2.8,1462,2645,6122,1759,3.6
2.3,1462,2645,6122,1759,3.4
2.3,1462,2645,6122,1759,2.6
2,1462,2645,6122,2044,2.5
2,1462,2645,6122,2044,2.8
2.2,1729.6,2645,6122,2044,3.7
2.3,1729.6,2645,6122,2044,2.9
1.9,1729.6,2645,6122,2044,2.6
1.9,1729.6,2645,6122,2044,2.2
3.3,1729.6,2645,6122,2044,4.1
3.4,1729.6,2645,6122,2044,4
4.6,2109.2,2645,6122,993,5.1
4.6,2109.2,2645,6122,993,5.3
5.3,1474.2,2645,6122,993,5.8
5.8,1474.2,2645,6122,993,8.8
4.1,1360.5,2645,6122,1065,4.9
4.1,1360.5,2645,6122,1065,4.6
3.5,1360.5,2645,6122,1065,3.9
4.3,1360.5,2645,6122,1065,5.2
4.2,1360.5,2645,6122,857,4.8
3.7,1360.5,2645,6122,857,4.6
4.1,1360.5,2645,6122,857,4.6
4.1,1360.5,2645,6122,857,5
1,1041.1,2645,6122,891,2.8
7.5,1041.1,2645,6122,891,8
6.3,1041.1,2645,6122,891,6.9
6.7,1525,2645,6122,418,7.5
8.6,1525,2645,6122,418,10.3
8.5,1525,2645,6122,418,8.6
7.9,1525,2645,6122,724,8.9
6.9,1525,2645,6122,724,9
7.4,1525,2645,6122,678,7.9
7.1,1525,2645,6122,678,8.3
11.8,833.7,2645,6122,678,12.5
11.1,833.7,2645,6122,678,11.7
11.8,833.7,2645,6122,678,13.3
11.5,833.7,2645,6122,678,13.3
11.1,833.7,2645,6122,678,14.1
10.1,833.7,2645,6122,678,11.4
9.1,833.7,3581,5583,678,10
4,833.7,3581,5583,678,5.4
7.9,833.7,3581,5583,600,9
9,833.7,3581,5583,600,10.3
8.7,833.7,3581,5583,600,9.5
9.3,833.7,3581,5583,600,10.1
9.1,833.7,3581,5583,600,9.8
6,1010.6,3581,5583,600,7.7
6.7,808.1,3581,5583,600,8.9
8.7,808.1,3581,5583,600,9.9
8.3,808.1,3581,5583,600,10
8.3,1347.8,3581,5583,423,8.6
7.6,1347.8,3581,5583,423,8.1
8.3,1347.8,3581,5583,423,8.7
8.9,1347.8,3581,5583,423,9.5
10.6,1347.8,3581,5583,423,10.8
8.6,1467,3581,5583,423,8.8
8.6,1467,3581,5583,423,9.6
6.8,1467,3581,5583,423,7.2
7,1467,3581,5583,423,7.9
7.6,1467,3581,5583,423,8.8
5.4,1467,3581,5583,465,6.1
4.7,1467,3581,5583,465,6
4,1467,3581,5583,465,5
4,1467,3581,5583,465,4.3
4.4,1467,3581,5583,465,5.9
4.7,1467,3581,5583,465,4.9
3.8,1467,3581,5583,465,4.3
4.5,1467,3581,5583,465,4.6
6.4,1912,3513,5327,465,7
5.7,1912,3513,5327,465,5.8
4.8,1912,3513,5327,465,5.9
5.3,1912,3513,5327,465,6.4
5.2,1912,3513,5327,465,5.5
5,1912,3513,5327,465,6
4.3,1252.2,3513,5327,465,4.5
4.9,1252.2,3513,5327,465,5.5
4.6,1252.2,3513,5327,465,5.6
6.2,1252.2,3513,5327,465,6.4
5.3,1886.5,3513,5327,423,5.6
8,1886.5,3513,5327,423,9.1
7.5,1886.5,3513,5327,423,7.7
6.5,1886.5,3513,5327,423,6.7
5.2,1886.5,3513,5327,423,6
6.1,1886.5,3513,5327,423,6.7
5.9,1886.5,3513,5327,423,6.2
4,1886.5,3513,5327,423,6.1
5.2,2064.2,3287,5424,423,6.2
5.8,2064.2,3287,5424,296,6.4
4.7,2188,3287,5424,296,5.9
5.5,2188,3287,5424,296,6.8
5.3,2188,3287,5424,296,5.9
5.1,2188,3287,5424,296,5.7
5.2,2188,3287,5424,296,5.4
5.6,1928.4,3171,5276,419,6.8
5.3,1928.4,3171,5276,419,6.5
7,1928.4,3171,5276,419,9
6.1,1928.4,3171,5276,419,8.3
12.3,1928.4,3171,5276,161,12.5
12.1,1928.4,3171,5276,161,14.3
13.3,1928.4,3171,5276,161,15.7
11.1,1928.4,3171,5276,161,11.6
12.1,1928.4,3171,5276,161,14
13.7,1928.4,3171,5276,161,14.2
11.7,1928.4,3171,5276,161,12.4
13.3,1928.4,3171,5276,161,14
10.6,1928.4,3171,5276,161,12.9
17.4,981,2943,4959,161,18.2
11.2,981,2943,4959,161,15.1
12.7,981,2943,4959,161,15
12.8,981,2943,4959,161,16.4
13.5,981,2943,4959,161,17.9
10,981,2943,4959,161,14.5
6.5,981,2943,4959,161,18.1
10.1,981,2943,4959,161,16
12.3,981,2943,4959,161,17.1
14.7,981,2943,4959,161,18.1
12.7,981,2943,4959,161,17.2
15.1,981,2943,4959,161,17.2
14,981,2943,4959,161,19
15.1,981,2943,4959,161,17.2
11.7,981,2943,4959,161,14.6
14.3,981,2943,4959,161,18.2
13.4,981,2943,4959,161,16.8
13.5,981,2943,4959,161,15.2
12.8,981,2943,4959,161,14.2
7.2,981,2943,4959,4252,10.2
9,981,2943,4959,4252,10
3.4,981,2943,4959,1728,4.6
2.9,981,2943,4959,1728,3.6
4.9,981,2943,4959,1728,5.4
2.6,981,2943,4959,1728,3.1
3.3,981,2943,4959,1728,3.5
3.7,981,2943,4959,1728,4.4
3.5,981,2943,4959,1728,3.9
3.2,981,2943,4959,1728,3.8
3.3,981,2943,4959,1728,3.6
4.3,981,2943,4959,1728,8.5
3,981,2943,4959,1728,4.7
5.3,981,2943,4959,1728,8.4
5.6,981,2943,4959,1728,5.7
4.5,981,2943,4959,1728,5.3
4.7,981,2943,4959,1728,5.8
5.4,981,2943,4959,1728,6
7.2,981,2943,4959,1728,10.1
4.7,981,2943,4959,1728,8.5
9,981,2943,4959,1728,10.2
9.5,981,2943,4959,1728,10.2
8.2,1141.1,2943,4959,1728,9.7
5.6,1141.1,2943,4959,1728,6.9
3.9,1141.1,2943,4959,1728,4.6
4.8,1141.1,2943,4959,1728,5.3
6,1141.1,2943,4959,1728,6.5
5.4,1141.1,2943,4959,1728,6.1
4.5,1141.1,2943,4959,1728,5.2
4.1,1141.1,2943,4959,1728,4.6
4.5,1141.1,2943,4959,1728,5
6,1141.1,2943,4959,1728,6.2
4.5,1141.1,2943,4959,1728,5.2
5.3,1141.1,2943,4959,1728,6.8
5.3,1141.1,2943,4959,1728,5.7
4.5,1141.1,2943,4959,1728,5.5
5.1,1141.1,2943,4959,1728,6.5
5.9,1141.1,2943,4959,1728,6
4.5,1141.1,2943,4959,1728,5.3
3.9,1141.1,2943,4959,1728,4.2
3.8,1141.1,2943,4959,1728,5
5.1,1141.1,2943,4959,1728,5.5
3.8,1229.3,2943,4959,1728,4
3.7,1229.3,2943,4959,1728,4.2
3.6,1229.3,2943,4959,1728,4
2.8,1229.3,2943,4959,1728,3.6
5.7,1229.3,2943,4959,1728,7.2
4.8,1229.3,2943,4959,1728,5.2
4.4,1229.3,3963,2609,582,4.6
4.3,1229.3,3963,2609,582,5.1
3.8,1229.3,3963,2609,582,4.9
4.6,1229.3,3963,2609,582,5.4
4.7,1229.3,3963,2609,582,5.5
3.9,1229.3,3963,2609,582,4.7
4.2,1159.9,3963,2609,582,5.2
4.7,1159.9,3963,2609,582,5.7
3.8,1159.9,3963,2609,582,4.6
5.1,1159.9,3963,2609,582,5.3
4.3,1159.9,3963,2609,582,4.6
5.3,1159.9,3963,2609,582,8.3
6.1,1159.9,3963,2609,582,6.7
5.8,1159.9,3963,2609,582,6.6
5.8,1159.9,3963,2609,582,6.8
5.5,1159.9,3963,2609,1636,5.8
5.6,1159.9,3963,2609,1636,6.6
6.1,1159.9,3963,2609,1636,6.5
5.3,1159.9,3963,2609,1636,6.7
5.9,1159.9,3963,2609,1636,7.3
5.8,1159.9,3963,2609,1636,6.2
4.6,1159.9,3963,2609,1636,5.3
7.5,1159.9,3963,2609,1636,8.4
5.3,1159.9,3963,2609,1636,6
5.7,1159.9,3963,2609,1636,6.7
6.4,1159.9,3963,2609,1636,8.1
6.8,2150.9,3116,5369,1636,8.1
6.6,2150.9,3116,5369,1636,7.7
6.3,2150.9,3116,5369,1636,8.4
6.8,2150.9,3116,5369,1636,7.7
5.4,2150.9,3116,5369,1636,6
6,2150.9,3116,5369,1636,6.6
6.8,2150.9,3116,5369,1636,7.4
6.7,2150.9,3116,5369,1636,8.4
5.8,2150.9,3116,5369,1636,7.3
5.6,2150.9,3116,5369,1636,7.2
6.4,2150.9,3116,5369,1636,7.4
6.2,2150.9,3116,5369,1636,7.6
8,2150.9,3116,5369,1636,8.6
7.4,2150.9,3116,5369,1636,11.2
9.5,2150.9,3116,5369,1636,13.9
12.2,2150.9,3116,5369,1636,15.3
9.3,3008.3,2892,5141,1636,15.5
10.8,3008.3,2892,5141,1636,14.9
9.6,3008.3,2892,5141,1636,15.2
6.9,3008.3,2892,5141,1636,9.9
10.7,3008.3,2892,5141,1636,15.1
8.6,3008.3,2892,5141,1636,13.3
8.1,3863.1,2753,4899,1636,9.2
4.1,3863.1,2753,4899,1636,4.8
1.6,3863.1,2753,4899,1636,2.1
5,1655.5,3485,5487,356,7.4
3.4,1655.5,3485,5487,356,5.9
4.8,1655.5,3485,5487,356,5.7
4.5,1655.5,3209,5234,131,8.2
4.1,1655.5,3209,5234,131,4.6
5.3,1655.5,3209,5234,131,5.5
4,1655.5,3209,5234,131,5
4.9,1847.9,3209,5234,131,5.8
3.6,1847.9,3209,5234,131,5.3
3.6,1847.9,3209,5234,131,5.4
4.4,1847.9,3209,5234,131,6.8
3.4,1847.9,3209,5234,131,6.3
4.7,670.5,4461,0,554,6.6
4.6,1219.3,4461,0,554,4.9
3.7,1219.3,4461,0,554,6.4
4.9,1219.3,4461,0,554,5.6
3.6,1219.3,4461,0,554,5.1
5.1,1219.3,4461,0,554,6.2
3.7,1219.3,4461,0,554,5.7
4.1,1219.3,4461,0,554,7.3
3.8,1219.3,4461,0,554,7.5
6.8,1419.7,5374,0,291,9.7
6,1419.7,5374,0,101,7.2
3.8,2031.3,3678,5516,1138,4.7
4.7,2031.3,3747,5369,513,6.6
4.3,1802.7,3747,5369,513,5
1.5,1802.7,3747,5369,513,3.9
2.6,1802.7,3747,5369,513,3.5
6.2,970.9,3747,5369,238,11
7.6,970.9,3747,5369,238,9.1
6.5,1076.3,3485,5487,161,6.8
7.3,1076.3,3485,5487,161,7.9
7.4,1076.3,3485,5487,161,7.6
6.5,1076.3,3485,5487,161,7.2
3.1,1041.1,3357,5642,1746,3.2
3.4,1041.1,3357,5642,1746,3.7
8.4,1041.1,3357,5642,1746,10.3
2.5,1041.1,3357,5642,1746,2.9
2.5,1041.1,3357,5642,1291,4.4
6.4,1041.1,3357,5642,1291,6.9
7.2,1041.1,3357,5642,1291,9
5.7,1054.4,3357,5642,1291,8.3
6.7,1054.4,3357,5642,1291,7
5.8,1054.4,3357,5642,1291,7.2
5.6,1054.4,3357,5642,1291,5.7
4.8,1054.4,3357,5642,1291,6.6
4.5,852.1,3945,2695,159,4.9
5,852.1,3945,2695,159,5.4
3.9,852.1,3945,2695,159,4.4
4.6,852.1,3945,2695,159,5.8
5.6,1576.1,3945,2695,159,6.3
7.3,1576.1,3945,2695,159,7.7
12.8,2761.4,3945,2695,249,15
13.6,3863.1,3945,2695,249,13.7
12.4,3863.1,3945,2695,249,13.7
9.1,3863.1,3823,2722,249,12.3
8.8,3863.1,3823,2722,249,10.1
3.4,1373.8,4417,2748,79,4
4.6,1373.8,4417,2748,79,9.7
6.8,1410.9,3558,5432,290,7.1
8.7,1927.4,3914,2501,166,8.8
7.7,1927.4,3914,2501,166,8.8
11.1,983.9,4836,0,80,11.6
9.7,983.9,4836,0,80,10.7
7,983.9,4836,0,80,8.3
8.9,983.9,4836,0,80,9.1
7.5,983.9,4836,0,80,8.2
7.2,983.9,4836,0,49,7.6
6.6,983.9,4836,0,49,6.8
7.1,1347.2,4836,0,49,8.8
6.6,1347.2,4836,0,49,8.5
3.6,4778,6600,11558,1686,4.06
3.8,4778,6600,11558,1796,8.19
3.7,4778,6600,11558,1796,5.04
4.1,4778,6600,11558,1796,5.19
5,4608.9,7069,11435,1796,5.84
4.1,4608.9,7069,11435,1796,4.51
4,4714.5,7069,11435,1223,4.38
4.1,4714.5,7069,11435,3807,4.89
4.9,4714.5,7069,11435,3807,6.72
6,4388.4,7069,11435,3807,8.08
3.8,4388.4,7069,11435,3807,4.85
3.8,4388.4,5996,11040,3807,6.17
1,4388.4,5996,11040,3807,3.79
2.7,4388.4,5996,11040,2476,2.98
2.5,4388.4,5996,11040,2476,3.63
2.2,4388.4,5996,11040,2476,2.82
2.6,4388.4,5996,11040,2476,3.2
2.4,4388.4,5996,11040,2476,3.12
2,4388.4,5996,11040,2335,3.52
2.8,2220.8,5996,11040,2335,3.22
5,2220.8,5996,11040,2335,7.04
4,2220.8,5996,11040,2366,4.31
3.4,2220.8,5996,11040,2366,5.14
3.2,2220.8,7037,11067,2366,3.95
3.3,2220.8,7037,11067,2366,4.06
3.6,2220.8,7037,11067,2366,3.77
3.2,2220.8,7037,11067,2366,3.62
3,2220.8,7037,11067,2366,3.17
2.6,2220.8,7037,11067,2366,3.53
3.1,2220.8,7037,11067,2366,4.24
2.2,2220.8,7037,11067,2366,3.36
2.6,2668.5,7037,11067,2366,3.8
2.8,2668.5,7037,11067,2366,3.69
3.3,2668.5,7037,11067,2366,4.22
4,2668.5,7037,11067,2366,4.64
2.7,2668.5,7037,11067,2366,3.21
2.5,2668.5,7037,11067,2366,3.94
3.3,2668.5,7037,11067,1356,4.4
2.3,2668.5,7037,11067,1356,3.16
2.7,2668.5,7037,11067,1356,3.38
2.6,2668.5,7037,11067,1356,2.88
2.6,2668.5,7037,11067,1356,3.11
8.2,3140,7037,11067,1356,9.11
5.9,3140,7037,11067,1356,7.31
5.8,3140,7037,11067,1356,7.6
5.2,3140,7037,11067,1356,7
5.1,3140,7037,11067,1356,8.01
4.8,3140,7037,11067,1356,6.37
4.9,3140,7037,11067,1356,6.15
3.5,3359.1,7270,11151,1919,6.89
4.7,3359.1,7270,11151,1919,8.41
5.6,3359.1,7270,11151,2732,7.69
7.3,3359.1,7270,11151,2732,8.35
7.7,3162.8,7270,11151,2732,10.32
7.1,3162.8,7270,11151,2732,9.07
6.4,3162.8,7270,11151,2732,8.6
7.2,3162.8,7270,11151,2818,10.26
6.3,3162.8,7270,11151,2818,10.26
7.9,3162.8,7270,11151,2818,11.17
6.3,3162.8,7270,11151,2818,8.42
6.9,3162.8,7270,11151,2818,13.33
6.8,3162.8,7270,11151,2818,7.92
5.9,3162.8,7270,11151,2818,8.81
4.8,3162.8,7270,11151,2818,7.85
6.2,3162.8,7270,11151,2818,8.93
6,1967.4,6089,10647,4450,7.47
4.2,1967.4,6089,10647,4450,6.88
7.5,1967.4,6089,10647,4450,8.16
7.1,1967.4,6089,10647,4450,7.81
4.8,1967.4,6089,10647,4450,7.16
7.4,1967.4,6089,10647,4450,10.61
6.4,4012,6089,10647,4450,10.5
7.6,4012,6089,10647,4450,11.36
3.4,3043.1,6093,12237,4990,13.07
4.8,3043.1,6093,12237,4990,9.33
2.9,3043.1,6093,12237,4990,7.7
2.3,3043.1,6093,12237,4990,4.28
2.9,3043.1,6093,12237,4990,4.47
2.8,3043.1,6093,12237,4990,6.36
2.3,3043.1,6093,12237,4990,3.46
2.3,3043.1,6093,12237,4990,3.26
2,3043.1,6093,12237,5751,2.88
2,3043.1,6093,12237,5751,3.55
2.2,3499.4,6093,12237,5751,3.82
2.3,3499.4,6093,12237,5751,4.01
1.9,3499.4,6093,12237,5751,4.1
1.9,3499.4,6093,12237,5751,3.79
3.3,3499.4,6093,12237,5751,4.22
3.4,3499.4,6093,12237,5751,6.94
4.6,4632.7,6093,12237,3336,6.17
4.6,4632.7,6093,12237,3336,5.81
5.3,3781.9,6093,12237,3336,6.84
5.8,3781.9,6093,12237,3336,10.58
4.1,3137.3,6093,12237,3086,4.96
4.1,3137.3,6093,12237,3086,5
3.5,3137.3,6093,12237,3086,4.61
4.3,3137.3,6093,12237,3086,6.15
4.2,3137.3,6093,12237,2211,4.86
3.7,3137.3,6093,12237,2211,4.94
4.1,3137.3,6093,12237,2211,4.89
4.1,3137.3,6093,12237,2211,5.61
1,2620.8,6093,12237,2128,4.75
7.5,2620.8,6093,12237,2128,11.7
6.3,2620.8,6093,12237,2128,7.36
6.7,3217.9,6093,12237,1676,8.03
8.6,3217.9,6093,12237,1676,12.34
8.5,3217.9,6093,12237,1676,9.31
7.9,3217.9,6093,12237,1663,11.47
6.9,3217.9,6093,12237,1663,10.63
7.4,3217.9,6093,12237,1297,9.7
7.1,3217.9,6093,12237,1297,13.55
11.8,2060.8,6093,12237,1297,14.22
11.1,2060.8,6093,12237,1297,17.88
